Subj,Block,Trial,ImageType,Image,Rating,RT
12,2,41,lsc,eqlsc008.jpg,5,0.5499
13,1,108,lsc,eqlsc008.jpg,5,0.6465
13,2,3,lsc,eqlsc008.jpg,6,0.7778
14,1,105,lsc,eqlsc008.jpg,4,0.449
14,2,129,lsc,eqlsc008.jpg,3,0.7891
15,1,20,lsc,eqlsc008.jpg,3,1.0587
15,2,44,lsc,eqlsc008.jpg,4,1.3082
16,1,130,lsc,eqlsc008.jpg,3,1.0814
16,2,79,lsc,eqlsc008.jpg,2,1.0596
17,1,70,lsc,eqlsc008.jpg,6,0.9786
17,2,19,lsc,eqlsc008.jpg,6,1.3769
18,1,65,lsc,eqlsc008.jpg,3,0.9117
18,2,85,lsc,eqlsc008.jpg,3,0.6919
1,1,89,lsc,eqlsc105.jpg,6,0.9924
1,2,146,lsc,eqlsc105.jpg,5,0.6471
2,1,111,lsc,eqlsc105.jpg,6,0.584
2,2,60,lsc,eqlsc105.jpg,5,3.1235
3,1,89,lsc,eqlsc105.jpg,1,1.1001
3,2,38,lsc,eqlsc105.jpg,1,0.6881
4,1,30,lsc,eqlsc105.jpg,2,0.6132
4,2,3,lsc,eqlsc105.jpg,5,0.5383
5,1,5,lsc,eqlsc105.jpg,5,0.8042
5,2,30,lsc,eqlsc105.jpg,6,0.6512
6,1,119,lsc,eqlsc105.jpg,4,0.6387
6,2,144,lsc,eqlsc105.jpg,2,0.986
7,1,64,lsc,eqlsc105.jpg,2,0.6273
7,2,101,lsc,eqlsc105.jpg,1,0.8074
8,1,84,lsc,eqlsc105.jpg,2,2.2415
8,2,6,lsc,eqlsc105.jpg,3,0.7964
9,1,7,lsc,eqlsc105.jpg,5,0.7947
9,2,102,lsc,eqlsc105.jpg,4,1.081
10,1,114,lsc,eqlsc105.jpg,3,0.9787
10,2,94,lsc,eqlsc105.jpg,3,1.3285
11,1,55,lsc,eqlsc105.jpg,1,1.234
11,2,35,lsc,eqlsc105.jpg,1,0.8687
12,1,102,lsc,eqlsc105.jpg,5,0.9204
12,2,16,lsc,eqlsc105.jpg,5,0.9118
13,1,133,lsc,eqlsc105.jpg,5,0.7427
13,2,47,lsc,eqlsc105.jpg,4,0.4665
14,1,87,lsc,eqlsc105.jpg,2,0.7288
14,2,113,lsc,eqlsc105.jpg,3,0.7934
15,1,36,lsc,eqlsc105.jpg,2,0.9601
15,2,62,lsc,eqlsc105.jpg,4,0.7175
16,1,7,lsc,eqlsc105.jpg,6,0.9738
16,2,75,lsc,eqlsc105.jpg,6,1.2053
17,1,74,lsc,eqlsc105.jpg,2,1.3525
17,2,142,lsc,eqlsc105.jpg,2,0.8457
18,1,66,lsc,eqlsc105.jpg,2,0.6861
18,2,50,lsc,eqlsc105.jpg,2,0.6028
1,1,90,lsc,eqlsc061.jpg,3,0.8582
1,2,131,lsc,eqlsc061.jpg,2,0.6642
2,1,77,lsc,eqlsc061.jpg,2,0.5967
2,2,99,lsc,eqlsc061.jpg,3,0.5639
3,1,50,lsc,eqlsc061.jpg,3,0.9422
3,2,72,lsc,eqlsc061.jpg,4,2.3875
4,1,80,lsc,eqlsc061.jpg,6,0.784
4,2,117,lsc,eqlsc061.jpg,3,0.7048
5,1,138,lsc,eqlsc061.jpg,2,0.6045
5,2,46,lsc,eqlsc061.jpg,4,0.7293
6,1,103,lsc,eqlsc061.jpg,6,0.8554
6,2,11,lsc,eqlsc061.jpg,5,2.1517
7,1,3,lsc,eqlsc061.jpg,2,0.752
7,2,32,lsc,eqlsc061.jpg,2,0.6103
8,1,5,lsc,eqlsc061.jpg,3,0.6268
8,2,137,lsc,eqlsc061.jpg,2,1.3607
9,1,121,lsc,eqlsc061.jpg,4,5.7201
9,2,105,lsc,eqlsc061.jpg,3,1.1016
10,1,48,lsc,eqlsc061.jpg,6,1.1522
10,2,58,lsc,eqlsc061.jpg,5,0.942
11,1,91,lsc,eqlsc061.jpg,5,0.6996
11,2,101,lsc,eqlsc061.jpg,5,0.8135
12,1,79,lsc,eqlsc061.jpg,4,0.5322
12,2,101,lsc,eqlsc061.jpg,3,0.4839
13,1,48,lsc,eqlsc061.jpg,3,0.7253
13,2,70,lsc,eqlsc061.jpg,4,0.8898
14,1,18,lsc,eqlsc061.jpg,6,1.7478
14,2,125,lsc,eqlsc061.jpg,1,0.7514
15,1,24,lsc,eqlsc061.jpg,2,1.1725
15,2,131,lsc,eqlsc061.jpg,2,1.8684
16,1,1,lsc,eqlsc061.jpg,3,1.429
16,2,20,lsc,eqlsc061.jpg,2,0.6744
17,1,129,lsc,eqlsc061.jpg,2,0.943
17,2,148,lsc,eqlsc061.jpg,3,1.5632
18,1,116,lsc,eqlsc061.jpg,2,0.9629
18,2,91,lsc,eqlsc061.jpg,2,3.0965
1,1,91,lsc,eqlsc117.jpg,1,0.7457
1,2,88,lsc,eqlsc117.jpg,1,1.0251
2,1,125,lsc,eqlsc117.jpg,4,0.4595
2,2,121,lsc,eqlsc117.jpg,3,1.6909
3,1,28,lsc,eqlsc117.jpg,2,1.0961
3,2,24,lsc,eqlsc117.jpg,4,1.1793
4,1,145,lsc,eqlsc117.jpg,4,0.6403
4,2,106,lsc,eqlsc117.jpg,6,0.7969
5,1,77,lsc,eqlsc117.jpg,6,0.7219
5,2,18,lsc,eqlsc117.jpg,6,1.0288
6,1,131,lsc,eqlsc117.jpg,5,1.3423
6,2,72,lsc,eqlsc117.jpg,4,2.0073
7,1,30,lsc,eqlsc117.jpg,2,0.6329
7,2,57,lsc,eqlsc117.jpg,1,0.7636
8,1,54,lsc,eqlsc117.jpg,4,1.4156
8,2,120,lsc,eqlsc117.jpg,3,0.7055
9,1,96,lsc,eqlsc117.jpg,4,2.7464
9,2,117,lsc,eqlsc117.jpg,5,0.7686
10,1,79,lsc,eqlsc117.jpg,4,1.0981
10,2,85,lsc,eqlsc117.jpg,3,0.5687
11,1,64,lsc,eqlsc117.jpg,3,0.7999
11,2,70,lsc,eqlsc117.jpg,3,0.9409
12,1,89,lsc,eqlsc117.jpg,3,0.9295
12,2,76,lsc,eqlsc117.jpg,3,0.6273
13,1,73,lsc,eqlsc117.jpg,3,1.3999
13,2,60,lsc,eqlsc117.jpg,7,0.8934
14,1,45,lsc,eqlsc117.jpg,1,0.6199
14,2,109,lsc,eqlsc117.jpg,2,1.1396
15,1,40,lsc,eqlsc117.jpg,1,1.286
15,2,104,lsc,eqlsc117.jpg,2,0.789
16,1,43,lsc,eqlsc117.jpg,2,0.8479
16,2,103,lsc,eqlsc117.jpg,2,0.7392
17,1,46,lsc,eqlsc117.jpg,5,1.3167
17,2,106,lsc,eqlsc117.jpg,5,1.2015
18,1,97,lsc,eqlsc117.jpg,4,4.1574
18,2,87,lsc,eqlsc117.jpg,3,2.4289
1,1,92,lsc,eqlsc109.jpg,2,0.553
1,2,31,lsc,eqlsc109.jpg,2,0.4727
2,1,13,lsc,eqlsc109.jpg,1,1.5475
2,2,53,lsc,eqlsc109.jpg,2,0.5315
3,1,96,lsc,eqlsc109.jpg,2,1.4824
3,2,136,lsc,eqlsc109.jpg,5,2.3199
4,1,81,lsc,eqlsc109.jpg,6,0.8469
4,2,14,lsc,eqlsc109.jpg,2,0.8435
5,1,73,lsc,eqlsc109.jpg,6,0.8243
5,2,107,lsc,eqlsc109.jpg,7,1.1216
6,1,42,lsc,eqlsc109.jpg,5,1.7313
6,2,76,lsc,eqlsc109.jpg,4,3.4805
7,1,126,lsc,eqlsc109.jpg,3,0.4987
7,2,22,lsc,eqlsc109.jpg,4,1.1318
8,1,58,lsc,eqlsc109.jpg,4,0.5915
8,2,13,lsc,eqlsc109.jpg,5,0.7197
9,1,86,lsc,eqlsc109.jpg,3,3.8929
9,2,50,lsc,eqlsc109.jpg,4,1.0132
10,1,113,lsc,eqlsc109.jpg,2,1.2067
10,2,146,lsc,eqlsc109.jpg,4,1.2376
11,1,3,lsc,eqlsc109.jpg,1,1.5345
11,2,36,lsc,eqlsc109.jpg,1,0.8534
12,1,59,lsc,eqlsc109.jpg,2,0.9699
12,2,12,lsc,eqlsc109.jpg,4,0.5906
13,1,137,lsc,eqlsc109.jpg,6,0.967
13,2,90,lsc,eqlsc109.jpg,3,0.5014
14,1,33,lsc,eqlsc109.jpg,2,0.6002
14,2,14,lsc,eqlsc109.jpg,3,1.4822
15,1,135,lsc,eqlsc109.jpg,3,0.984
15,2,116,lsc,eqlsc109.jpg,2,0.9801
16,1,140,lsc,eqlsc109.jpg,2,0.7954
16,2,110,lsc,eqlsc109.jpg,3,0.5957
17,1,39,lsc,eqlsc109.jpg,3,0.8037
17,2,9,lsc,eqlsc109.jpg,5,0.9893
18,1,31,lsc,eqlsc109.jpg,5,0.7294
18,2,82,lsc,eqlsc109.jpg,4,0.9718
1,1,93,lsc,eqlsc099.jpg,5,0.6348
1,2,79,lsc,eqlsc099.jpg,6,0.5087
2,1,114,lsc,eqlsc099.jpg,5,1.025
2,2,52,lsc,eqlsc099.jpg,5,0.5268
3,1,97,lsc,eqlsc099.jpg,2,1.4155
3,2,35,lsc,eqlsc099.jpg,4,2.5512
4,1,117,lsc,eqlsc099.jpg,4,0.6014
4,2,69,lsc,eqlsc099.jpg,3,0.6828
5,1,108,lsc,eqlsc099.jpg,3,0.6957
5,2,16,lsc,eqlsc099.jpg,4,1.1128
6,1,133,lsc,eqlsc099.jpg,5,2.2292
6,2,41,lsc,eqlsc099.jpg,5,1.3163
7,1,9,lsc,eqlsc099.jpg,1,1.2173
7,2,58,lsc,eqlsc099.jpg,1,0.624
8,1,129,lsc,eqlsc099.jpg,6,0.7034
8,2,28,lsc,eqlsc099.jpg,7,0.5652
9,1,15,lsc,eqlsc099.jpg,1,0.679
9,2,34,lsc,eqlsc099.jpg,1,0.7891
10,1,13,lsc,eqlsc099.jpg,3,1.1903
10,2,62,lsc,eqlsc099.jpg,2,1.3433
11,1,87,lsc,eqlsc099.jpg,1,0.9635
11,2,136,lsc,eqlsc099.jpg,1,0.8411
12,1,98,lsc,eqlsc099.jpg,2,0.5903
12,2,23,lsc,eqlsc099.jpg,3,0.7487
13,1,126,lsc,eqlsc099.jpg,2,0.8055
13,2,51,lsc,eqlsc099.jpg,7,1.0849
14,1,59,lsc,eqlsc099.jpg,7,0.8706
14,2,17,lsc,eqlsc099.jpg,4,1.9651
15,1,132,lsc,eqlsc099.jpg,3,0.7146
15,2,90,lsc,eqlsc099.jpg,2,1.2001
16,1,122,lsc,eqlsc099.jpg,3,1.2367
16,2,39,lsc,eqlsc099.jpg,4,0.7834
17,1,110,lsc,eqlsc099.jpg,3,0.7736
17,2,27,lsc,eqlsc099.jpg,3,1.1269
18,1,40,lsc,eqlsc099.jpg,3,2.549
18,2,140,lsc,eqlsc099.jpg,4,0.7616
1,1,94,lsc,eqlsc132.jpg,6,1.2287
1,2,23,lsc,eqlsc132.jpg,6,0.6333
2,1,148,lsc,eqlsc132.jpg,6,1.0973
2,2,95,lsc,eqlsc132.jpg,3,0.6389
3,1,54,lsc,eqlsc132.jpg,5,2.1423
3,2,1,lsc,eqlsc132.jpg,6,4.6057
4,1,89,lsc,eqlsc132.jpg,4,1.7671
4,2,8,lsc,eqlsc132.jpg,2,0.7854
5,1,121,lsc,eqlsc132.jpg,6,1.0477
5,2,109,lsc,eqlsc132.jpg,6,0.9495
6,1,40,lsc,eqlsc132.jpg,7,0.8233
6,2,28,lsc,eqlsc132.jpg,7,2.077
7,1,44,lsc,eqlsc132.jpg,3,0.7142
7,2,18,lsc,eqlsc132.jpg,2,1.5212
8,1,125,lsc,eqlsc132.jpg,6,0.6604
8,2,103,lsc,eqlsc132.jpg,7,0.5272
9,1,51,lsc,eqlsc132.jpg,5,6.2225
9,2,109,lsc,eqlsc132.jpg,6,0.6696
10,1,82,lsc,eqlsc132.jpg,6,0.8832
10,2,112,lsc,eqlsc132.jpg,6,0.9467
11,1,37,lsc,eqlsc132.jpg,5,0.7491
11,2,67,lsc,eqlsc132.jpg,5,0.7983
12,1,31,lsc,eqlsc132.jpg,6,0.9459
12,2,111,lsc,eqlsc132.jpg,6,0.8852
13,1,38,lsc,eqlsc132.jpg,7,1.4277
13,2,118,lsc,eqlsc132.jpg,7,0.8844
14,1,38,lsc,eqlsc132.jpg,5,0.773
14,2,29,lsc,eqlsc132.jpg,3,1.1369
15,1,120,lsc,eqlsc132.jpg,3,1.3753
15,2,111,lsc,eqlsc132.jpg,4,2.4519
16,1,81,lsc,eqlsc132.jpg,3,2.4392
16,2,14,lsc,eqlsc132.jpg,3,0.756
17,1,135,lsc,eqlsc132.jpg,3,0.8173
17,2,68,lsc,eqlsc132.jpg,3,1.4424
18,1,102,lsc,eqlsc132.jpg,4,1.9088
18,2,133,lsc,eqlsc132.jpg,2,1.0126
1,1,95,lsc,eqlsc001.jpg,7,0.9402
1,2,64,lsc,eqlsc001.jpg,7,0.827
2,1,24,lsc,eqlsc001.jpg,5,0.8493
2,2,29,lsc,eqlsc001.jpg,2,0.6738
3,1,120,lsc,eqlsc001.jpg,7,0.873
3,2,125,lsc,eqlsc001.jpg,7,1.0524
4,1,116,lsc,eqlsc001.jpg,6,0.7331
4,2,40,lsc,eqlsc001.jpg,5,0.6591
5,1,27,lsc,eqlsc001.jpg,7,0.6365
5,2,8,lsc,eqlsc001.jpg,7,1.0373
6,1,141,lsc,eqlsc001.jpg,6,4.8129
6,2,122,lsc,eqlsc001.jpg,7,0.5471
7,1,48,lsc,eqlsc001.jpg,2,1.4157
7,2,38,lsc,eqlsc001.jpg,3,2.1179
8,1,13,lsc,eqlsc001.jpg,6,0.7905
8,2,105,lsc,eqlsc001.jpg,7,0.6455
9,1,144,lsc,eqlsc001.jpg,7,1.2166
9,2,3,lsc,eqlsc001.jpg,7,0.9096
10,1,96,lsc,eqlsc001.jpg,7,0.7457
10,2,60,lsc,eqlsc001.jpg,6,1.1871
11,1,89,lsc,eqlsc001.jpg,7,0.9041
11,2,53,lsc,eqlsc001.jpg,6,1.0552
12,1,51,lsc,eqlsc001.jpg,4,0.7217
12,2,79,lsc,eqlsc001.jpg,4,1.321
13,1,70,lsc,eqlsc001.jpg,5,0.8125
13,2,98,lsc,eqlsc001.jpg,6,0.7811
14,1,46,lsc,eqlsc001.jpg,6,1.0772
14,2,122,lsc,eqlsc001.jpg,7,0.6396
15,1,27,lsc,eqlsc001.jpg,6,1.2448
15,2,103,lsc,eqlsc001.jpg,7,1.0206
16,1,131,lsc,eqlsc001.jpg,3,1.2619
16,2,118,lsc,eqlsc001.jpg,3,0.6165
17,1,31,lsc,eqlsc001.jpg,6,0.9725
17,2,18,lsc,eqlsc001.jpg,6,1.6358
18,1,35,lsc,eqlsc001.jpg,6,0.6307
18,2,73,lsc,eqlsc001.jpg,6,2.0459
1,1,96,lsc,eqlsc131.jpg,1,1.1236
1,2,76,lsc,eqlsc131.jpg,1,1.0887
2,1,128,lsc,eqlsc131.jpg,5,0.5876
2,2,102,lsc,eqlsc131.jpg,5,0.6575
3,1,47,lsc,eqlsc131.jpg,2,2.2743
3,2,21,lsc,eqlsc131.jpg,2,0.6712
4,1,98,lsc,eqlsc131.jpg,2,0.9666
4,2,142,lsc,eqlsc131.jpg,2,0.423
5,1,81,lsc,eqlsc131.jpg,1,0.7987
5,2,56,lsc,eqlsc131.jpg,1,0.6714
6,1,93,lsc,eqlsc131.jpg,3,2.0876
6,2,68,lsc,eqlsc131.jpg,4,0.5915
7,1,38,lsc,eqlsc131.jpg,1,0.8002
7,2,14,lsc,eqlsc131.jpg,1,0.7129
8,1,147,lsc,eqlsc131.jpg,6,0.8833
8,2,11,lsc,eqlsc131.jpg,3,0.9689
9,1,64,lsc,eqlsc131.jpg,2,0.9755
9,2,144,lsc,eqlsc131.jpg,2,0.6538
10,1,50,lsc,eqlsc131.jpg,5,1.4209
10,2,129,lsc,eqlsc131.jpg,3,0.7261
11,1,20,lsc,eqlsc131.jpg,1,0.7903
11,2,99,lsc,eqlsc131.jpg,1,0.6867
12,1,139,lsc,eqlsc131.jpg,2,0.9668
12,2,139,lsc,eqlsc131.jpg,4,0.5294
13,1,10,lsc,eqlsc131.jpg,4,0.5875
13,2,10,lsc,eqlsc131.jpg,3,0.4389
14,1,69,lsc,eqlsc131.jpg,2,0.6674
14,2,76,lsc,eqlsc131.jpg,2,0.8683
15,1,73,lsc,eqlsc131.jpg,2,0.7986
15,2,80,lsc,eqlsc131.jpg,2,4.8321
16,1,40,lsc,eqlsc131.jpg,3,1.0003
16,2,139,lsc,eqlsc131.jpg,4,0.854
17,1,10,lsc,eqlsc131.jpg,1,1.4093
17,2,109,lsc,eqlsc131.jpg,4,0.7361
18,1,28,lsc,eqlsc131.jpg,4,0.9135
18,2,12,lsc,eqlsc131.jpg,1,0.9401
1,1,97,lsc,eqlsc148.jpg,5,1.4562
1,2,127,lsc,eqlsc148.jpg,2,1.2188
2,1,117,lsc,eqlsc148.jpg,5,0.4948
2,2,101,lsc,eqlsc148.jpg,7,0.6315
3,1,48,lsc,eqlsc148.jpg,6,1.2288
3,2,32,lsc,eqlsc148.jpg,6,0.9602
4,1,148,lsc,eqlsc148.jpg,4,1.4358
4,2,44,lsc,eqlsc148.jpg,3,0.6886
5,1,146,lsc,eqlsc148.jpg,4,0.7023
5,2,130,lsc,eqlsc148.jpg,4,0.4766
6,1,19,lsc,eqlsc148.jpg,6,1.1467
6,2,3,lsc,eqlsc148.jpg,5,2.7415
7,1,52,lsc,eqlsc148.jpg,5,0.9198
7,2,4,lsc,eqlsc148.jpg,5,0.5463
8,1,35,lsc,eqlsc148.jpg,5,1.2986
8,2,102,lsc,eqlsc148.jpg,6,0.776
9,1,49,lsc,eqlsc148.jpg,4,1.6401
9,2,111,lsc,eqlsc148.jpg,3,2.3101
10,1,1,lsc,eqlsc148.jpg,6,1.2194
10,2,35,lsc,eqlsc148.jpg,5,0.9944
11,1,114,lsc,eqlsc148.jpg,2,1.5045
11,2,148,lsc,eqlsc148.jpg,2,0.87
12,1,116,lsc,eqlsc148.jpg,6,0.7177
12,2,123,lsc,eqlsc148.jpg,6,1.0411
13,1,26,lsc,eqlsc148.jpg,5,0.8519
13,2,33,lsc,eqlsc148.jpg,4,1.6184
14,1,143,lsc,eqlsc148.jpg,2,0.4811
14,2,65,lsc,eqlsc148.jpg,1,1.6851
15,1,84,lsc,eqlsc148.jpg,4,2.0608
15,2,6,lsc,eqlsc148.jpg,4,0.8171
16,1,34,lsc,eqlsc148.jpg,6,1.0919
16,2,94,lsc,eqlsc148.jpg,6,0.6734
17,1,55,lsc,eqlsc148.jpg,4,1.2046
17,2,115,lsc,eqlsc148.jpg,3,0.8768
18,1,55,lsc,eqlsc148.jpg,2,1.1258
18,2,115,lsc,eqlsc148.jpg,2,1.1407
1,1,98,lsc,eqlsc085.jpg,4,0.432
1,2,82,lsc,eqlsc085.jpg,3,1.4287
2,1,22,lsc,eqlsc085.jpg,2,0.7306
2,2,48,lsc,eqlsc085.jpg,2,0.9192
3,1,101,lsc,eqlsc085.jpg,4,8.8092
3,2,127,lsc,eqlsc085.jpg,3,3.2619
4,1,45,lsc,eqlsc085.jpg,2,1.1238
4,2,9,lsc,eqlsc085.jpg,1,0.6089
5,1,4,lsc,eqlsc085.jpg,3,0.6875
5,2,58,lsc,eqlsc085.jpg,3,0.6965
6,1,91,lsc,eqlsc085.jpg,4,0.8731
6,2,145,lsc,eqlsc085.jpg,5,0.4815
7,1,80,lsc,eqlsc085.jpg,3,0.5595
7,2,88,lsc,eqlsc085.jpg,4,0.6233
8,1,60,lsc,eqlsc085.jpg,3,0.7338
8,2,56,lsc,eqlsc085.jpg,4,0.8919
9,1,23,lsc,eqlsc085.jpg,6,0.8254
9,2,106,lsc,eqlsc085.jpg,6,0.6299
10,1,12,lsc,eqlsc085.jpg,2,1.0321
10,2,43,lsc,eqlsc085.jpg,4,1.5691
11,1,106,lsc,eqlsc085.jpg,5,0.6078
11,2,137,lsc,eqlsc085.jpg,5,0.8695
12,1,87,lsc,eqlsc085.jpg,4,1.0908
12,2,59,lsc,eqlsc085.jpg,5,0.8037
13,1,90,lsc,eqlsc085.jpg,3,0.7396
13,2,62,lsc,eqlsc085.jpg,2,0.6645
14,1,135,lsc,eqlsc085.jpg,4,0.7419
14,2,53,lsc,eqlsc085.jpg,4,0.5291
15,1,96,lsc,eqlsc085.jpg,3,0.7487
15,2,14,lsc,eqlsc085.jpg,3,1.0702
16,1,114,lsc,eqlsc085.jpg,2,1.6162
16,2,148,lsc,eqlsc085.jpg,3,0.8385
17,1,1,lsc,eqlsc085.jpg,4,1.6085
17,2,35,lsc,eqlsc085.jpg,4,0.8721
18,1,119,lsc,eqlsc085.jpg,2,0.6965
18,2,108,lsc,eqlsc085.jpg,2,0.7986
1,1,99,lsc,eqlsc129.jpg,5,0.5456
1,2,114,lsc,eqlsc129.jpg,6,0.6165
2,1,72,lsc,eqlsc129.jpg,2,0.7518
2,2,87,lsc,eqlsc129.jpg,4,0.4399
3,1,62,lsc,eqlsc129.jpg,4,1.206
3,2,77,lsc,eqlsc129.jpg,4,0.714
4,1,26,lsc,eqlsc129.jpg,1,0.9547
4,2,70,lsc,eqlsc129.jpg,3,0.5194
5,1,78,lsc,eqlsc129.jpg,3,0.6198
5,2,113,lsc,eqlsc129.jpg,1,3.3889
6,1,36,lsc,eqlsc129.jpg,2,1.1896
6,2,71,lsc,eqlsc129.jpg,4,0.9706
7,1,138,lsc,eqlsc129.jpg,5,0.9931
7,2,40,lsc,eqlsc129.jpg,6,0.7061
8,1,118,lsc,eqlsc129.jpg,4,0.8332
8,2,123,lsc,eqlsc129.jpg,3,0.8151
9,1,101,lsc,eqlsc129.jpg,6,0.8329
9,2,142,lsc,eqlsc129.jpg,5,0.6213
10,1,53,lsc,eqlsc129.jpg,3,0.8133
10,2,74,lsc,eqlsc129.jpg,4,0.9197
11,1,75,lsc,eqlsc129.jpg,6,0.9179
11,2,96,lsc,eqlsc129.jpg,5,1.4134
12,1,126,lsc,eqlsc129.jpg,5,1.0847
12,2,108,lsc,eqlsc129.jpg,5,0.6382
13,1,41,lsc,eqlsc129.jpg,3,0.6999
13,2,23,lsc,eqlsc129.jpg,2,0.8967
14,1,67,lsc,eqlsc129.jpg,2,0.8349
14,2,145,lsc,eqlsc129.jpg,5,1.2516
15,1,4,lsc,eqlsc129.jpg,2,1.689
15,2,82,lsc,eqlsc129.jpg,4,1.1977
16,1,128,lsc,eqlsc129.jpg,7,0.7244
16,2,55,lsc,eqlsc129.jpg,5,2.4452
17,1,94,lsc,eqlsc129.jpg,4,0.774
17,2,21,lsc,eqlsc129.jpg,3,1.3996
18,1,51,lsc,eqlsc129.jpg,3,1.2189
18,2,70,lsc,eqlsc129.jpg,3,3.8042
1,1,100,lsc,eqlsc127.jpg,5,0.4727
1,2,59,lsc,eqlsc127.jpg,5,0.5155
2,1,130,lsc,eqlsc127.jpg,4,0.5058
2,2,110,lsc,eqlsc127.jpg,3,0.9666
3,1,39,lsc,eqlsc127.jpg,5,4.88
3,2,19,lsc,eqlsc127.jpg,6,0.7501
4,1,125,lsc,eqlsc127.jpg,4,1.1262
4,2,74,lsc,eqlsc127.jpg,6,1.8072
5,1,3,lsc,eqlsc127.jpg,4,1.4027
5,2,128,lsc,eqlsc127.jpg,2,0.7262
6,1,21,lsc,eqlsc127.jpg,7,0.6362
6,2,146,lsc,eqlsc127.jpg,7,0.8913
7,1,134,lsc,eqlsc127.jpg,7,0.9207
7,2,86,lsc,eqlsc127.jpg,7,0.8665
8,1,20,lsc,eqlsc127.jpg,6,0.8338
8,2,60,lsc,eqlsc127.jpg,6,0.9324
9,1,138,lsc,eqlsc127.jpg,5,0.7215
9,2,92,lsc,eqlsc127.jpg,5,0.6901
10,1,80,lsc,eqlsc127.jpg,6,0.8206
10,2,122,lsc,eqlsc127.jpg,6,0.7578
11,1,27,lsc,eqlsc127.jpg,6,1.1754
11,2,69,lsc,eqlsc127.jpg,5,0.7306
12,1,144,lsc,eqlsc127.jpg,4,0.9338
12,2,48,lsc,eqlsc127.jpg,5,0.8642
13,1,101,lsc,eqlsc127.jpg,5,0.5143
13,2,5,lsc,eqlsc127.jpg,6,1.063
14,1,95,lsc,eqlsc127.jpg,5,0.8428
14,2,101,lsc,eqlsc127.jpg,1,1.1564
15,1,48,lsc,eqlsc127.jpg,4,1.2602
15,2,54,lsc,eqlsc127.jpg,3,4.2279
16,1,53,lsc,eqlsc127.jpg,3,0.8492
16,2,124,lsc,eqlsc127.jpg,7,1.2489
17,1,25,lsc,eqlsc127.jpg,5,0.9625
17,2,96,lsc,eqlsc127.jpg,4,0.6014
18,1,81,lsc,eqlsc127.jpg,5,0.9007
18,2,65,lsc,eqlsc127.jpg,6,0.9195
1,1,101,lsc,eqlsc041.jpg,2,0.5068
1,2,27,lsc,eqlsc041.jpg,3,0.5719
2,1,26,lsc,eqlsc041.jpg,7,0.8079
2,2,40,lsc,eqlsc041.jpg,6,0.688
3,1,109,lsc,eqlsc041.jpg,6,2.3385
3,2,123,lsc,eqlsc041.jpg,6,0.9871
4,1,73,lsc,eqlsc041.jpg,4,0.9362
4,2,146,lsc,eqlsc041.jpg,3,0.529
5,1,112,lsc,eqlsc041.jpg,4,0.7423
5,2,100,lsc,eqlsc041.jpg,3,1.2165
6,1,49,lsc,eqlsc041.jpg,7,0.8097
6,2,37,lsc,eqlsc041.jpg,6,1.1843
7,1,41,lsc,eqlsc041.jpg,3,1.7798
7,2,98,lsc,eqlsc041.jpg,2,0.548
8,1,28,lsc,eqlsc041.jpg,4,1.4752
8,2,49,lsc,eqlsc041.jpg,5,0.9957
9,1,106,lsc,eqlsc041.jpg,6,2.2453
9,2,6,lsc,eqlsc041.jpg,6,1.228
10,1,135,lsc,eqlsc041.jpg,5,1.884
10,2,107,lsc,eqlsc041.jpg,6,1.4413
11,1,42,lsc,eqlsc041.jpg,3,1.0341
11,2,14,lsc,eqlsc041.jpg,2,0.804
12,1,8,lsc,eqlsc041.jpg,6,1.0285
12,2,140,lsc,eqlsc041.jpg,5,0.652
13,1,9,lsc,eqlsc041.jpg,6,1.0971
13,2,141,lsc,eqlsc041.jpg,7,0.7708
14,1,94,lsc,eqlsc041.jpg,5,0.6362
14,2,68,lsc,eqlsc041.jpg,2,2.1098
15,1,81,lsc,eqlsc041.jpg,4,1.4774
15,2,55,lsc,eqlsc041.jpg,4,4.8262
16,1,76,lsc,eqlsc041.jpg,3,1.1471
16,2,53,lsc,eqlsc041.jpg,3,1.7569
17,1,96,lsc,eqlsc041.jpg,5,0.7487
17,2,73,lsc,eqlsc041.jpg,4,1.0439
18,1,39,lsc,eqlsc041.jpg,5,3.7728
18,2,145,lsc,eqlsc041.jpg,3,1.7316
1,1,102,lsc,eqlsc020.jpg,7,0.7298
1,2,89,lsc,eqlsc020.jpg,7,0.8323
2,1,105,lsc,eqlsc020.jpg,4,0.5403
2,2,139,lsc,eqlsc020.jpg,3,0.5473
3,1,10,lsc,eqlsc020.jpg,7,1.0152
3,2,44,lsc,eqlsc020.jpg,5,1.2801
4,1,106,lsc,eqlsc020.jpg,5,0.986
4,2,128,lsc,eqlsc020.jpg,6,0.7526
5,1,17,lsc,eqlsc020.jpg,4,0.6271
5,2,67,lsc,eqlsc020.jpg,3,0.9147
6,1,82,lsc,eqlsc020.jpg,6,0.9235
6,2,132,lsc,eqlsc020.jpg,7,0.7211
7,1,6,lsc,eqlsc020.jpg,5,0.7687
7,2,78,lsc,eqlsc020.jpg,6,0.4968
8,1,106,lsc,eqlsc020.jpg,4,1.0028
8,2,108,lsc,eqlsc020.jpg,6,0.4645
9,1,36,lsc,eqlsc020.jpg,5,1.3552
9,2,76,lsc,eqlsc020.jpg,5,0.7025
10,1,123,lsc,eqlsc020.jpg,5,1.6282
